chaos_id,canonical_smiles,molecular_formula
5345,C=CS(=O)(=O)CCCCCCCCCCCCCCCCCC,C20H40O2S
5346,C=CS(=O)(=O)O,C2H4O3S
5347,C=CS(=O)(=O)OC,C3H6O3S
5348,C=CS(=O)(=O)OC(C)C,C5H10O3S
5349,C=CS(=O)(=O)OCC,C4H8O3S
5350,C=CS(=O)(=O)OCC(C)C,C6H12O3S
5351,C=CS(=O)(=O)OCCC,C5H10O3S
5352,C=CS(=O)(=O)OCCC(C)C,C7H14O3S
5353,C=CS(=O)(=O)OCCCC,C6H12O3S
5354,C=CS(=O)(=O)OCCCCC,C7H14O3S
5355,C=CS(=O)(=O)OCCCCCC,C8H16O3S
5356,C=CS(=O)(=O)Oc1ccccc1,C8H8O3S
5357,C=CS(=O)(=O)c1ccc(C(C)=O)cc1,C10H10O3S
5358,C=CS(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1,C9H9NO4S
5359,C=CS(=O)(=O)c1ccc(C)cc1,C9H10O2S
5360,C=CS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,C8H6ClNO4S
5361,C=CS(=O)(=O)c1ccc(Cl)cc1,C8H7ClO2S
5362,C=CS(=O)(=O)c1ccc(N)cc1,C8H9NO2S
5363,C=CS(=O)(=O)c1ccc2ccccc2c1,C12H10O2S
5364,C=CS(=O)(=O)c1cccc([N+](=O)[O-])c1,C8H7NO4S
5365,C=CS(=O)(=O)c1ccccc1,C8H8O2S
5366,C=CS(=O)C=C,C4H6OS
5367,C=CS(C)(=O)=O,C3H6O2S
5368,C=CSC,C3H6S
5369,C=CSC#CC,C5H6S
5370,C=CSC#CC(C)(C)C,C8H12S
5371,C=CSC#C[Si](C)(C)C,C7H12SSi
5372,C=CSC#Cc1ccccc1,C10H8S
5373,C=CSC(C)Cl,C4H7ClS
5374,C=CSC(Cl)CCl,C4H6Cl2S
5375,C=CSC=C,C4H6S
5376,C=CSCC,C4H8S
5377,C=CSCC(=O)OCCCC,C8H14O2S
5378,C=CSCCCC,C6H12S
5379,C=CSCCCCCCCC,C10H20S
5380,C=CSCCCCCCCCCCCC,C14H28S
5381,C=CSCCCl,C4H7ClS
5382,C=CSCCOCC,C6H12OS
5383,C=CSCc1ccccc1,C9H10S
5384,C=C[As](C=C)C=C,C6H9As
5385,C=C[Bi](C=C)C=C,C6H9Bi
5386,C=C[C@@H](C)Cl,C4H7Cl
5387,C=C[C@@H](C)O,C4H8O
5388,C=C[C@@H](C)OC(=O)[C@H](C)O,C7H12O3
5389,C=C[C@@H]1C[C@H]2C=C[C@@H]1C2,C9H12
5390,C=C[C@@](C)(O)CC[C@H]1[C@@]2(C)CCCC(C)(C)[C@H]2CC[C@]1(C)O,C20H36O2
5391,C=C[C@H](C)CO,C5H10O
5392,C=C[C@H](C)OC(C)=O,C6H10O2
5393,C=C[C@H](O)CC,C5H10O
5394,C=C[C@H](O)CCC,C6H12O
5395,C=C[C@H](O)CCCCCC,C9H18O
5396,C=C[C@H](OC(C)=O)C(C)C,C8H14O2
5397,C=C[C@H]1C=CCCC1,C8H12
5398,C=C[C@H]1CC=CCC1,C8H12
5399,C=C[C@H]1CCOCO1,C6H10O2
5400,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,C19H22N2O
5401,C=C[C@H]1C[C@@H]2CC[C@H]1C2,C9H14
5402,C=C[C@](C)(CCC[C@@H](C)CCCC(C)C)OC(C)=O,C17H32O2
5403,C=C[Ge](c1ccccc1)(c1ccccc1)c1ccccc1,C20H18Ge
5404,C=C[N+](=O)[O-],C2H3NO2
5405,C=C[Sb](C=C)C=C,C6H9Sb
5406,C=C[Se]C=C,C4H6Se
5407,C=C[SiH2]C=C,C4H8Si
5408,C=C[SiH3],C2H6Si
5409,C=C[SiH](C)C=C,C5H10Si
5410,C=C[SiH](C=C)C=C,C6H10Si
5411,C=C[Si](C)(C)C,C5H12Si
5412,C=C[Si](C)(C)C=C,C6H12Si
5413,C=C[Si](C)(C)Cc1ccccc1,C11H16Si
5414,C=C[Si](C)(C)Cl,C4H9ClSi
5415,C=C[Si](C)(C)O,C4H10OSi
5416,C=C[Si](C)(C)O[Si](C)(C)C=C,C8H18OSi2
5417,C=C[Si](C)(C)c1ccccc1,C10H14Si
5418,C=C[Si](C)(C=C)C=C,C7H12Si
5419,C=C[Si](C)(CC)CC,C7H16Si
5420,C=C[Si](C)(CCC)CCC,C9H20Si
5421,C=C[Si](C)(CCCC)CCCC,C11H24Si
5422,C=C[Si](C)(Cl)Cl,C3H6Cl2Si
5423,C=C[Si](C)(OCC)OCC,C7H16O2Si
5424,C=C[Si](C=C)(C=C)C=C,C8H12Si
5425,C=C[Si](CC)(CC)CC,C8H18Si
5426,C=C[Si](Cl)(Cl)C=C,C4H6Cl2Si
5427,C=C[Si](Cl)(Cl)CC,C4H8Cl2Si
5428,C=C[Si](Cl)(Cl)Cl,C2H3Cl3Si
5429,C=C[Si](Cl)(Cl)c1ccccc1,C8H8Cl2Si
5430,C=C[Si](Cl)(c1ccccc1)c1ccccc1,C14H13ClSi
5431,C=C[Si](OC(C)C)(OC(C)C)OC(C)C,C11H24O3Si
5432,C=C[Si](OC)(OC)OC,C5H12O3Si
5433,C=C[Si](OCC)(OCC)OCC,C8H18O3Si
5434,C=C[Si](OCCC)(OCCC)OCCC,C11H24O3Si
5435,C=C[Si](OCCCC)(OCCCC)OCCCC,C14H30O3Si
5436,C=C[Si](OCCOC)(OCCOC)OCCOC,C11H24O6Si
5437,C=C[Si](ON=C(C)C)(ON=C(C)C)ON=C(C)C,C11H21N3O3Si
5438,C=C[Si](OOC(C)(C)C)(OOC(C)(C)C)OOC(C)(C)C,C14H30O6Si
5439,C=C[Si]1(C)CCC1,C6H12Si
5440,C=C[Si]1(C)NN(C)CCN(C)N1,C7H18N4Si
5441,C=C[Si]1(C)NN(C)CCN1C,C7H17N3Si
5442,C=C[Te]C=C,C4H6Te
5443,C=Cc1c(C)c(OC)cc(C)c1OC,C12H16O2
5444,C=Cc1c(C)cc(C)cc1C,C11H14
5445,C=Cc1c(C)cc(OC)cc1C,C11H14O
5446,C=Cc1c(C)cccc1C,C10H12
5447,C=Cc1c(Cl)cccc1Cl,C8H6Cl2
5448,C=Cc1c(Cl)nc2ccccc2c1-c1ccc(C)cc1,C18H14ClN
5449,C=Cc1c(Cl)nc2ccccc2c1-c1ccccc1,C17H12ClN
5450,C=Cc1c(Cl)nc2ccccc2c1C,C12H10ClN
5451,C=Cc1c(OC)cccc1OC,C10H12O2
5452,C=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],C8H5N3O6
5453,C=Cc1cc(Br)c(Br)cc1Br,C8H5Br3
5454,C=Cc1cc(C(F)(F)F)ccc1C(F)(F)F,C10H6F6
5455,C=Cc1cc(C)c(C)cc1C,C11H14
5456,C=Cc1cc(C)cc(C)c1,C10H12
5457,C=Cc1cc(C)cc(C)n1,C9H11N
5458,C=Cc1cc(C)ccc1C,C10H12
5459,C=Cc1cc(C)ccc1OC,C10H12O
5460,C=Cc1cc(CC)cc(CC)c1,C12H16
5461,C=Cc1cc(CC)ccc1CC,C12H16
5462,C=Cc1cc(Cl)c(Cl)cc1Cl,C8H5Cl3
5463,C=Cc1cc(Cl)cc(Cl)c1,C8H6Cl2
5464,C=Cc1cc(Cl)ccc1Cl,C8H6Cl2
5465,C=Cc1cc(O)ccc1O,C8H8O2
5466,C=Cc1ccc(-c2ccc(Cl)cc2)cc1,C14H11Cl
5467,C=Cc1ccc(-c2ccccc2)c(-c2ccccc2)c1,C20H16
5468,C=Cc1ccc(-c2ccccc2)cc1,C14H12
5469,C=Cc1ccc(Br)cc1,C8H7Br
5470,C=Cc1ccc(Br)s1,C6H5BrS
5471,C=Cc1ccc(C#N)cc1,C9H7N
5472,C=Cc1ccc(C(=C)C)cc1,C11H12
5473,C=Cc1ccc(C(=O)O)cc1,C9H8O2
5474,C=Cc1ccc(C(=O)OC)cc1,C10H10O2
5475,C=Cc1ccc(C(C)(C)C)cc1,C12H16
5476,C=Cc1ccc(C(C)C)cc1,C11H14
5477,C=Cc1ccc(C(F)(F)F)cc1,C9H7F3
5478,C=Cc1ccc(C(F)(F)F)cc1Br,C9H6BrF3
5479,C=Cc1ccc(C)c(C)c1,C10H12
5480,C=Cc1ccc(C)cc1,C9H10
5481,C=Cc1ccc(C)cc1C,C10H12
5482,C=Cc1ccc(C)nc1,C8H9N
5483,C=Cc1ccc(C2CCCCC2)cc1,C14H18
5484,C=Cc1ccc(C=C)cc1,C10H10
5485,C=Cc1ccc(C=O)cc1,C9H8O
5486,C=Cc1ccc(CC(C)C)cc1,C12H16
5487,C=Cc1ccc(CC)cc1,C10H12
5488,C=Cc1ccc(CC)cn1,C9H11N
5489,C=Cc1ccc(CCCC)cc1,C12H16
5490,C=Cc1ccc(CCCCCCC)cc1,C15H22
5491,C=Cc1ccc(CCl)cc1,C9H9Cl
5492,C=Cc1ccc(CN2CCCC2)cc1,C13H17N
5493,C=Cc1ccc(CN2CCCCC2)cc1,C14H19N
5494,C=Cc1ccc(CN2CCOCC2)cc1,C13H17NO
5495,C=Cc1ccc(CO)cc1,C9H10O
5496,C=Cc1ccc(COC(C)=O)cc1,C11H12O2
5497,C=Cc1ccc(CP(=O)(OCC)OCC)cc1,C13H19O3P
5498,C=Cc1ccc(Cl)c(Cl)c1,C8H6Cl2
5499,C=Cc1ccc(Cl)c2ccccc12,C12H9Cl
5500,C=Cc1ccc(Cl)cc1,C8H7Cl
5501,C=Cc1ccc(Cl)cc1Cl,C8H6Cl2
5502,C=Cc1ccc(Cl)s1,C6H5ClS
5503,C=Cc1ccc(F)c(C(F)(F)F)c1,C9H6F4
5504,C=Cc1ccc(F)cc1,C8H7F
5505,C=Cc1ccc(I)cc1,C8H7I
5506,C=Cc1ccc(N(C)C)cc1,C10H13N
5507,C=Cc1ccc(N)cc1,C8H9N
5508,C=Cc1ccc(O)c(OC)c1,C9H10O2
5509,C=Cc1ccc(O)cc1,C8H8O
5510,C=Cc1ccc(OC)c(C)c1,C10H12O
5511,C=Cc1ccc(OC)c(OC)c1,C10H12O2
5512,C=Cc1ccc(OC)cc1,C9H10O
5513,C=Cc1ccc(OCC)cc1,C10H12O
5514,C=Cc1ccc(Oc2ccccc2)cc1,C14H12O
5515,C=Cc1ccc(S(=O)(=O)Cl)cc1,C8H7ClO2S
5516,C=Cc1ccc(S(=O)(=O)N(CC(C)C)CC(C)C)cc1,C16H25NO2S
5517,C=Cc1ccc(S(=O)(=O)N(CC)CC)cc1,C12H17NO2S
5518,C=Cc1ccc(S(=O)(=O)NC)cc1,C9H11NO2S
5519,C=Cc1ccc(S(=O)(=O)Oc2ccc(C)cc2)cc1,C15H14O3S
5520,C=Cc1ccc(S(=O)(=O)Oc2ccc(Cl)cc2)cc1,C14H11ClO3S
5521,C=Cc1ccc(S(=O)(=O)Oc2ccc([N+](=O)[O-])cc2)cc1,C14H11NO5S
5522,C=Cc1ccc(S(=O)(=O)Oc2cccc(C)c2)cc1,C15H14O3S
5523,C=Cc1ccc(S(=O)(=O)Oc2ccccc2[N+](=O)[O-])cc1,C14H11NO5S
5524,C=Cc1ccc(S(N)(=O)=O)cc1,C8H9NO2S
5525,C=Cc1ccc([N+](=O)[O-])cc1,C8H7NO2
5526,C=Cc1ccc2c(c1)Cc1ccccc1-2,C15H12
5527,C=Cc1ccc2c(c1)OCO2,C9H8O2
5528,C=Cc1ccc2c(ccc3ccccc32)c1,C16H12
5529,C=Cc1ccc2c3c(cccc13)CC2,C14H12
5530,C=Cc1ccc2ccc3cccc4ccc1c2c34,C18H12
5531,C=Cc1ccc2ccccc2c1,C12H10
5532,C=Cc1ccc2ccccc2n1,C11H9N
5533,C=Cc1ccc2oc3ccccc3c2c1,C14H10O
5534,C=Cc1ccc2sc3ccccc3c2c1,C14H10S
5535,C=Cc1cccc(-c2ccccc2)c1,C14H12
5536,C=Cc1cccc(Br)c1,C8H7Br
5537,C=Cc1cccc(C#N)c1,C9H7N
5538,C=Cc1cccc(C(C)(C)C)c1,C12H16
5539,C=Cc1cccc(C(C)CC)c1,C12H16
5540,C=Cc1cccc(C(F)(F)F)c1,C9H7F3
5541,C=Cc1cccc(C)c1,C9H10
5542,C=Cc1cccc(C)c1OC,C10H12O
5543,C=Cc1cccc(C)n1,C8H9N
5544,C=Cc1cccc(C=C)c1,C10H10
5545,C=Cc1cccc(CC)c1,C10H12
5546,C=Cc1cccc(Cl)c1,C8H7Cl
5547,C=Cc1cccc(Cl)c1Cl,C8H6Cl2
5548,C=Cc1cccc(F)c1,C8H7F
5549,C=Cc1cccc(I)c1,C8H7I
5550,C=Cc1cccc(O)c1,C8H8O
5551,C=Cc1cccc(OC)c1,C9H10O
5552,C=Cc1cccc([N+](=O)[O-])c1,C8H7NO2
5553,C=Cc1cccc2c(Cl)ccc(Cl)c12,C12H8Cl2
5554,C=Cc1cccc2c(Cl)cccc12,C12H9Cl
5555,C=Cc1cccc2ccc(Cl)cc12,C12H9Cl
5556,C=Cc1cccc2cccc(C=C)c12,C14H12
5557,C=Cc1cccc2ccccc12,C12H10
5558,C=Cc1ccccc1,C8H8
5559,C=Cc1ccccc1-c1ccccc1,C14H12
5560,C=Cc1ccccc1Br,C8H7Br
5561,C=Cc1ccccc1C,C9H10
5562,C=Cc1ccccc1C(F)(F)F,C9H7F3
5563,C=Cc1ccccc1C(N)=O,C9H9NO
5564,C=Cc1ccccc1C=O,C9H8O
5565,C=Cc1ccccc1CC,C10H12
5566,C=Cc1ccccc1CN(C)C,C11H15N
5567,C=Cc1ccccc1Cl,C8H7Cl
5568,C=Cc1ccccc1F,C8H7F
5569,C=Cc1ccccc1I,C8H7I
5570,C=Cc1ccccc1N,C8H9N
5571,C=Cc1ccccc1O,C8H8O
5572,C=Cc1ccccc1OC,C9H10O
5573,C=Cc1ccccc1OC(C)=O,C10H10O2
5574,C=Cc1ccccc1OCC,C10H12O
5575,C=Cc1ccccc1P(=O)(Cl)Cl,C8H7Cl2OP
5576,C=Cc1ccccn1,C7H7N
5577,C=Cc1cccnc1,C7H7N
5578,C=Cc1ccco1,C6H6O
5579,C=Cc1cccs1,C6H6S
5580,C=Cc1ccncc1,C7H7N
5581,C=Cc1cnc(-c2ccc(C)cc2)nc1,C13H12N2
5582,C=Cc1cnc(-c2ccc(CCCCCCCC)cc2)nc1,C20H26N2
5583,C=Cc1cnc(-c2ccc([N+](=O)[O-])cc2)nc1,C12H9N3O2
5584,C=Cc1cnc(-c2cccc(C(F)(F)F)c2)nc1,C13H9F3N2
5585,C=Cc1cnc(-c2cccc3ccccc23)nc1,C16H12N2
5586,C=Cc1cnc(-c2ccccc2Cl)nc1,C12H9ClN2
5587,C=Cc1cnc(-c2ccccn2)nc1,C11H9N3
5588,C=Cc1cnc(-c2nc(C)cc(C)n2)nc1,C12H12N4
5589,C=Cc1cnc(-c2ncccn2)nc1,C10H8N4
5590,C=Cc1cnc(CC(C)C)nc1,C10H14N2
5591,C=Cc1cnc(N(C)C)nc1,C8H11N3
5592,C=Cc1cnc(N)nc1,C6H7N3
5593,C=Cc1nc2ccccc2o1,C9H7NO
5594,C=Cc1nnn(C(C)(C)C)n1,C7H12N4
5595,C=Cc1nnn(C(C)C)n1,C6H10N4
5596,C=Cc1nnn(C)n1,C4H6N4
5597,C=Cc1nnn[nH]1,C3H4N4
5598,C=Cc1nnnn1C,C4H6N4
5599,C=Cc1sc(Cl)c(Cl)c1Cl,C6H3Cl3S
5600,C=Cc1scnc1C,C6H7NS
5601,C=N,CH3N
5602,C=NC#N,C2H2N2
5603,C=NCC#N,C3H4N2
5604,C=NN(C)C,C3H8N2
5605,C=NN(CC)CC,C5H12N2
5606,C=NN(CCC)CCC,C7H16N2
5607,C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C7H6N4O4
5608,C=O,CH2O
5609,C=S,CH2S
5610,CB(C)C,C3H9B
5611,CB(C)CCB(C)C,C6H16B2
5612,CB(C)CN,C3H10BN
5613,CB(C)F,C2H6BF
5614,CB(C)N(C)C,C4H12BN
5615,CB(C)c1ccccc1,C8H11B
5616,CB(F)F,CH3BF2
5617,CB(O)O,CH5BO2
5618,CB1N(C)B(C)N(C)B(C(F)=C(F)F)N1C,C7H15B3F3N3
5619,CB1N(C)N=NN1C,C3H9BN4
5620,CB1NB(C)NB(C)N1,C3H12B3N3
5621,CB1NBNB(C)N1,C2H10B3N3
5622,CB1NBNBN1,CH8B3N3
5623,CB1OB(C)OB(C)O1,C3H9B3O3
5624,CB1OC2CC3CC(C3(C)C)C2(C)O1,C11H19BO2
5625,CB1OOB(C)O1,C2H6B2O3
5626,CB1Oc2ccccc2O1,C7H7BO2
5627,CBN(C)C,C3H10BN
5628,CBr,CH3Br
5629,CC,C2H6
5630,CC#C/C=C/C(=O)O,C6H6O2
5631,CC#C/C=C/C(=O)OC,C7H8O2
5632,CC#C/C=C/C=C/C=C/C=C/C#CC,C14H14
5633,CC#C/C=C/C=C\C=C/C=C/C#CC,C14H14
5634,CC#C/C=C/CCCCO,C9H14O
5635,CC#C/C=C/CN(CC)CC,C10H17N
5636,CC#C/C=C/CO,C6H8O
5637,CC#C/C=C/OC,C6H8O
5638,CC#C/C=C\C(=O)O,C6H6O2
5639,CC#CB(F)F,C3H3BF2
5640,CC#CBr,C3H3Br
5641,CC#CC,C4H6
5642,CC#CC#CC,C6H6
5643,CC#CC#CC#C/C=C/C(=O)OC,C11H8O2
5644,CC#CC#CC#Cc1ccccc1,C13H8
5645,CC#CC#CC(=O)O,C6H4O2
5646,CC#CC#CC(=O)OC,C7H6O2
5647,CC#CC#CC(C)(C)O,C8H10O
5648,CC#CC#CC(C)(O)CC,C9H12O
5649,CC#CC#CC(O)C(C)C,C9H12O
5650,CC#CC#CC1CC1,C8H8
5651,CC#CC#CCO,C6H6O
5652,CC#CC#Cc1ccc(C#CC(Cl)COC(C)=O)s1,C15H11ClO2S
5653,CC#CC(=O)O,C4H4O2
5654,CC#CC(C)(C)C,C7H12
5655,CC#CC(C)(C)O,C6H10O
5656,CC#CC(C)(O)C(C)(C)C,C9H16O
5657,CC#CC(C)(O)CC,C7H12O
5658,CC#CC(C)(O)CCCCC,C10H18O
5659,CC#CC(C)=O,C5H6O
5660,CC#CC(C)C,C6H10
5661,CC#CC(C)C(C)=O,C7H10O
5662,CC#CC(C)CC,C7H12
5663,CC#CC(C)O,C5H8O
5664,CC#CC(F)(F)F,C4H3F3
5665,CC#CC(O)(CCC)CCC,C10H18O
5666,CC#CC(O)C#CC,C7H8O
5667,CC#CC(O)CCC,C7H12O
5668,CC#CC1(C)CO1,C6H8O
5669,CC#CC1(C)CS1,C6H8S
5670,CC#CC1(c2ccccc2)CO1,C11H10O
5671,CC#CC1CCCCC1O,C9H14O
5672,CC#CC1CCCCCC1O,C10H16O
5673,CC#CC1OC1(C)C,C7H10O
5674,CC#CC1OC12CCCC2,C9H12O
5675,CC#CC1OC1C,C6H8O
5676,CC#CCC,C5H8
5677,CC#CCC(=O)OCC,C7H10O2
5678,CC#CCC(C)C,C7H12
5679,CC#CCCC,C6H10
5680,CC#CCCCC,C7H12
5681,CC#CCCCC#CC,C9H12
5682,CC#CCCCCC,C8H14
5683,CC#CCCCCC(=O)O,C8H12O2
5684,CC#CCCCCCC,C9H16
5685,CC#CCCCCCCC,C10H18
5686,CC#CCCCCCCCC,C11H20
5687,CC#CCCCCCCCC(=O)O,C11H18O2
5688,CC#CCCCCCCCC(=O)OCC,C13H22O2
5689,CC#CCCCCCCCCC,C12H22
5690,CC#CCCCCCCCCCC,C13H24
5691,CC#CCCCCCCCCCCC,C14H26
5692,CC#CCCCCCCCCCCCC,C15H28
5693,CC#CCCCCCCCCCCCCC,C16H30
5694,CC#CCCCCCCCCCCCCCC,C17H32
5695,CC#CCCCCCCCCCCCCCCC(=O)O,C18H32O2
5696,CC#CCCCCCCCCCCCCCCCC,C19H36
5697,CC#CCCCCCCCCCCCCCCCCC,C20H38
5698,CC#CCCCCCCCCCO,C12H22O
5699,CC#CCCCCO,C7H12O
5700,CC#CCCO,C5H8O
5701,CC#CCCl,C4H5Cl
5702,CC#CCO,C4H6O
5703,CC#CCOC,C5H8O
5704,CC#CCOC(C)=O,C6H8O2
5705,CC#CCl,C3H3Cl
5706,CC#CI,C3H3I
5707,CC#CN(C(F)(F)F)C(F)(F)F,C5H3F6N
5708,CC#CO/N=C(\C)CCCO,C8H13NO2
5709,CC#CS(=O)(=O)c1ccc(C)cc1,C10H10O2S
5710,CC#CS(=O)(=O)c1ccccc1,C9H8O2S
5711,CC#C[Si](C)(C)C,C6H12Si
5712,CC#Cc1cc(C)co1,C8H8O
5713,CC#Cc1ccc(C)cc1,C10H10
5714,CC#Cc1ccc(OC)cc1,C10H10O
5715,CC#Cc1ccccc1,C9H8
5716,CC#Cc1coc(C)c1,C8H8O
5717,CC#N,C2H3N
5718,CC(/C=C/CC(C)C)=C\C(=O)O,C10H16O2
5719,CC(/C=C/Cc1ccccc1)(CO)[N+](=O)[O-],C12H15NO3
5720,CC(/C=C/c1ccc(C)cc1)=N\O,C11H13NO
5721,CC(/C=C/c1ccccc1)=C\C(=O)O,C12H12O2
5722,CC(/N=C/c1ccccc1)SCc1ccccc1,C16H17NS
5723,CC(=C(C#N)C#N)c1ccccc1,C11H8N2
5724,CC(=C(Cl)Cl)C(F)(F)F,C4H3Cl2F3
5725,CC(=C(F)F)C(F)(F)F,C4H3F5
5726,CC(=C=CCl)C(C)(C)C,C8H13Cl
5727,CC(=C\C=O)/C(C)=C/C(C)(C)C,C11H18O
5728,CC(=N/Nc1ccccn1)/C(C)=N/O,C9H12N4O
5729,CC(=N/O)/C(C)=N\CCNCCNCC/N=C(C)/C(C)=N\O,C14H28N6O2
5730,CC(=N\O)/C(C)=N/O,C4H8N2O2
5731,CC(=O)/C(=C/C(C)C)CC(C)C,C11H20O
5732,CC(=O)/C(=N/Nc1ccc(C)cc1)C(=O)c1ccccc1,C17H16N2O2
5733,CC(=O)/C(=N/Nc1ccc(Cl)cc1)C(=O)c1ccccc1,C16H13ClN2O2
5734,CC(=O)/C(=N/Nc1ccc(N(C)C)cc1)C(=O)c1ccccc1,C18H19N3O2
5735,CC(=O)/C(=N/Nc1ccc([N+](=O)[O-])cc1)C(=O)c1ccccc1,C16H13N3O4
5736,CC(=O)/C(=N/Nc1ccccc1)C(=O)c1ccccc1,C16H14N2O2
5737,CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C,C14H22O
5738,CC(=O)/C(C)=C/CCC(C)CCCC(C)C,C15H28O
5739,CC(=O)/C(C)=C/c1ccccc1,C11H12O
5740,CC(=O)/C(Cl)=C(\F)c1ccccc1,C10H8ClFO
5741,CC(=O)/C(Cl)=N/c1ccccc1,C9H8ClNO
5742,CC(=O)/C(F)=C(/F)c1ccccc1,C10H8F2O
5743,CC(=O)/C(O)=C/c1ccccc1,C10H10O2
5744,CC(=O)/C(O)=N/c1ccccc1,C9H9NO2
5745,CC(=O)/C=C(/C)O,C5H8O2
5746,CC(=O)/C=C(\C)NCC#N,C7H10N2O
5747,CC(=O)/C=C(\C)NCc1ccccc1,C12H15NO
5748,CC(=O)/C=C(\C)Nc1c(N)c(Cl)c(Cl)c(Cl)c1Cl,C11H10Cl4N2O
5749,CC(=O)/C=C(\C)n1ccccc1=O,C10H11NO2
5750,CC(=O)/C=C/C#CC(C)(C)C,C10H14O
5751,CC(=O)/C=C/C#CC1CCCCC1,C12H16O
5752,CC(=O)/C=C/C#Cc1ccccc1,C12H10O
5753,CC(=O)/C=C/C(=O)O,C5H6O3
5754,CC(=O)/C=C/C(C)(C)C,C8H14O
5755,CC(=O)/C=C/C(C)C,C7H12O
5756,CC(=O)/C=C/C1=C(C)CCC(C)C1(C)C,C14H22O
5757,CC(=O)/C=C/C1=C(C)CCCC1(C)C,C13H20O
5758,CC(=O)/C=C/C1C(C)=CC(C)CC1(C)C,C14H22O
5759,CC(=O)/C=C/C1C(C)=CCC(C)C1(C)C,C14H22O
5760,CC(=O)/C=C/C1C(C)=CCCC1(C)C,C13H20O
5761,CC(=O)/C=C/C=C(C)C,C8H12O
5762,CC(=O)/C=C/C=C(\C)CCC=C(C)C,C13H20O
5763,CC(=O)/C=C/C=C/c1ccccc1,C12H12O
5764,CC(=O)/C=C/CC(C)C,C8H14O
5765,CC(=O)/C=C/CC(C)CCC=C(C)C,C13H22O
5766,CC(=O)/C=C/CC(C)CCCC(C)C,C13H24O
5767,CC(=O)/C=C/Cl,C4H5ClO
5768,CC(=O)/C=C/c1ccc(C)c(C)c1,C12H14O
5769,CC(=O)/C=C/c1ccc(C)c([N+](=O)[O-])c1,C11H11NO3
5770,CC(=O)/C=C/c1ccc(C)cc1,C11H12O
5771,CC(=O)/C=C/c1ccc(C)cc1C,C12H14O
5772,CC(=O)/C=C/c1ccc(F)cc1,C10H9FO
5773,CC(=O)/C=C/c1cccc(F)c1,C10H9FO
5774,CC(=O)/C=C/c1ccccc1,C10H10O
5775,CC(=O)/C=C/c1ccccc1F,C10H9FO
5776,CC(=O)/C=C/c1ccco1,C8H8O2
5777,CC(=O)/C=C\C(=O)O,C5H6O3
5778,CC(=O)/C=C\[C@@H]1C(C)=CC[C@H](C)C1(C)C,C14H22O
5779,CC(=O)/C=N/O,C3H5NO2
5780,CC(=O)/N=C1\S/C(=C\c2ccc([N+](=O)[O-])o2)C(=O)N1C,C11H9N3O5S
5781,CC(=O)/N=N/C(=O)c1ccccc1NNN(C)C,C11H15N5O2
5782,CC(=O)Br,C2H3BrO
5783,CC(=O)C#CCCCc1ccccc1,C13H14O
5784,CC(=O)C#CCO,C5H6O2
5785,CC(=O)C#C[Si](C)(C)C,C7H12OSi
5786,CC(=O)C#N,C3H3NO
5787,CC(=O)C(/C=N/c1ccc(S(N)(=O)=O)cc1)C(C)=O,C12H14N2O4S
5788,CC(=O)C(/N=N/c1nnn[nH]1)C(C)=O,C6H8N6O2
5789,CC(=O)C(=C(C)C)C(C)(C)C,C10H18O
5790,CC(=O)C(=C(C)C)C(C)C,C9H16O
5791,CC(=O)C(=NNc1ccc(C)cc1)C(C)=O,C12H14N2O2
5792,CC(=O)C(=NNc1ccc(Cl)cc1)C(C)=O,C11H11ClN2O2
5793,CC(=O)C(=NNc1ccc(N(C)C)cc1)C(C)=O,C13H17N3O2
5794,CC(=O)C(=NNc1ccc([N+](=O)[O-])cc1)C(C)=O,C11H11N3O4
5795,CC(=O)C(=NNc1ccccc1)C(C)=O,C11H12N2O2
5796,CC(=O)C(=O)C=C(C)C,C7H10O2
5797,CC(=O)C(=O)Cc1ccccc1,C10H10O2
5798,CC(=O)C(=O)O,C3H4O3
5799,CC(=O)C(Br)=C(C)C,C6H9BrO
5800,CC(=O)C(Br)C(C)(C)C,C7H13BrO
5801,CC(=O)C(C(=O)C(F)(F)F)C1C=CCCC1,C11H13F3O2
5802,CC(=O)C(C(=O)c1ccccc1)=C(C)C,C13H14O2
5803,CC(=O)C(C(=O)c1ccccc1)=C1CCCCC1,C16H18O2
5804,CC(=O)C(C(C)=O)=C(C)C,C8H12O2
5805,CC(=O)C(C(C)=O)C(C(C)=O)C(C)=O,C10H14O4
5806,CC(=O)C(C(C)=O)C(C)=O,C7H10O3
5807,CC(=O)C(C(C)=O)C(c1ccccc1)c1ccccc1,C18H18O2
5808,CC(=O)C(C(C)=O)C12CC3CC(CC(C3)C1)C2,C15H22O2
5809,CC(=O)C(C(C)=O)C1C2CC3CC(C2)CC1C3,C15H22O2
5810,CC(=O)C(C)(Br)Br,C4H6Br2O
5811,CC(=O)C(C)(C(C)=O)C(c1ccccc1)c1ccccc1,C19H20O2
